Customer_ID,Age,Gender,City,State,purchase_count,Loyalty_Tier
CUST_02446,38,Female,Austin,Texas,40,Platinum
CUST_02447,38,Male,New York City,New York,27,Platinum
CUST_02448,32,Female,New York City,New York,10,Silver
CUST_02449,25,Female,New York City,New York,45,Platinum
CUST_02450,26,Male,Austin,Texas,39,Platinum
CUST_02451,24,Female,Seattle,Washington,52,Platinum
CUST_02452,25,Female,Austin,Texas,47,Platinum
CUST_02453,34,Male,Seattle,Washington,9,Silver
CUST_02454,26,Female,San Francisco,California,44,Platinum
CUST_02455,43,Female,New York City,New York,51,Platinum
CUST_02456,52,Male,New York City,New York,12,Gold
CUST_02457,28,Male,San Francisco,California,45,Platinum
CUST_02458,37,Female,Seattle,Washington,14,Gold
CUST_02459,40,Male,Atlanta,Georgia,65,Platinum
CUST_02460,40,Male,Atlanta,Georgia,19,Gold
CUST_02461,35,Male,Los Angeles,California,37,Platinum
CUST_02462,43,Female,Chicago,Illinois,38,Platinum
CUST_02463,40,Male,Atlanta,Georgia,37,Platinum
CUST_02464,20,Male,Dallas,Texas,88,Platinum
CUST_02465,45,Female,Atlanta,Georgia,41,Platinum
CUST_02466,45,Male,Austin,Texas,15,Gold
CUST_02467,25,Female,Los Angeles,California,15,Gold
CUST_02468,35,Other,Denver,Colorado,38,Platinum
CUST_02469,43,Female,Dallas,Texas,16,Gold
CUST_02470,32,Female,Austin,Texas,40,Platinum
CUST_02471,47,Male,New York City,New York,31,Platinum
CUST_02472,63,Female,New York City,New York,14,Gold
CUST_02473,25,Male,New York City,New York,22,Gold
CUST_02474,18,Male,Austin,Texas,36,Platinum
CUST_02475,38,Male,Dallas,Texas,62,Platinum
CUST_02476,43,Male,Austin,Texas,35,Platinum
CUST_02477,32,Female,New York City,New York,35,Platinum
CUST_02478,52,Male,Austin,Texas,20,Gold
CUST_02479,18,Female,Chicago,Illinois,56,Platinum
CUST_02480,43,Female,New York City,New York,22,Gold
CUST_02481,27,Female,New York City,New York,43,Platinum
CUST_02482,55,Male,Denver,Colorado,37,Platinum
CUST_02483,58,Female,San Francisco,California,18,Gold
CUST_02484,25,Male,Austin,Texas,62,Platinum
CUST_02485,28,Male,Austin,Texas,85,Platinum
CUST_02486,45,Other,Austin,Texas,31,Platinum
CUST_02487,30,Male,Los Angeles,California,111,Platinum
CUST_02488,34,Male,New York City,New York,25,Platinum
CUST_02489,35,Female,Chicago,Illinois,31,Platinum
CUST_02490,18,Male,Austin,Texas,25,Platinum
CUST_02491,34,Female,Denver,Colorado,29,Platinum
CUST_02492,26,Male,Austin,Texas,91,Platinum
CUST_02493,29,Male,Austin,Texas,77,Platinum
CUST_02494,52,Male,Denver,Colorado,64,Platinum
CUST_02495,19,Male,New York City,New York,20,Gold
CUST_02496,44,Male,Austin,Texas,12,Gold
CUST_02497,31,Female,San Francisco,California,30,Platinum
CUST_02498,31,Female,Los Angeles,California,25,Platinum
CUST_02499,44,Female,New York City,New York,11,Silver
CUST_02500,39,Male,San Francisco,California,105,Platinum
CUST_02501,41,Female,Los Angeles,California,24,Gold
CUST_02502,46,Female,Dallas,Texas,15,Gold
CUST_02503,31,Female,Denver,Colorado,11,Silver
CUST_02504,27,Male,Seattle,Washington,47,Platinum
CUST_02505,21,Female,Austin,Texas,34,Platinum
CUST_02506,25,Female,Denver,Colorado,32,Platinum
CUST_02507,70,Male,New York City,New York,26,Platinum
CUST_02508,49,Female,Austin,Texas,53,Platinum
CUST_02509,18,Male,Denver,Colorado,23,Gold
CUST_02510,19,Female,Austin,Texas,13,Gold
CUST_02511,40,Female,San Francisco,California,21,Gold
CUST_02512,41,Female,Denver,Colorado,29,Platinum
CUST_02513,41,Male,Chicago,Illinois,9,Silver
CUST_02514,31,Male,Austin,Texas,39,Platinum
CUST_02515,33,Female,Austin,Texas,104,Platinum
CUST_02516,38,Male,Chicago,Illinois,38,Platinum
CUST_02517,36,Male,Los Angeles,California,42,Platinum
CUST_02518,18,Female,Austin,Texas,29,Platinum
CUST_02519,32,Female,New York City,New York,26,Platinum
CUST_02520,24,Male,Atlanta,Georgia,36,Platinum
CUST_02521,37,Male,Austin,Texas,50,Platinum
CUST_02522,70,Male,Atlanta,Georgia,77,Platinum
CUST_02523,39,Female,Chicago,Illinois,22,Gold
CUST_02524,31,Female,Denver,Colorado,43,Platinum
CUST_02525,46,Female,New York City,New York,73,Platinum
CUST_02526,40,Female,New York City,New York,9,Silver
CUST_02527,40,Female,New York City,New York,33,Platinum
CUST_02528,42,Female,Atlanta,Georgia,26,Platinum
CUST_02529,59,Male,Seattle,Washington,26,Platinum
CUST_02530,21,Female,San Francisco,California,65,Platinum
CUST_02531,40,Male,Dallas,Texas,83,Platinum
CUST_02532,23,Female,New York City,New York,24,Gold
CUST_02533,41,Female,Chicago,Illinois,9,Silver
CUST_02534,23,Male,Denver,Colorado,59,Platinum
CUST_02535,29,Female,Dallas,Texas,35,Platinum
CUST_02536,31,Male,New York City,New York,124,Platinum
CUST_02537,46,Female,San Francisco,California,33,Platinum
CUST_02538,46,Male,Atlanta,Georgia,17,Gold
CUST_02539,20,Female,Denver,Colorado,23,Gold
CUST_02540,35,Male,Austin,Texas,12,Gold
CUST_02541,26,Male,Denver,Colorado,10,Silver
CUST_02542,19,Male,New York City,New York,9,Silver
CUST_02543,32,Male,San Francisco,California,30,Platinum
CUST_02544,31,Male,Boston,Massachusetts,10,Silver
CUST_02545,64,Female,Denver,Colorado,19,Gold
CUST_02546,40,Male,Denver,Colorado,31,Platinum
CUST_02547,18,Male,San Francisco,California,24,Gold
CUST_02548,28,Male,Austin,Texas,20,Gold
CUST_02549,47,Female,New York City,New York,24,Gold
CUST_02550,60,Female,Boston,Massachusetts,106,Platinum
CUST_02551,18,Female,San Francisco,California,54,Platinum
CUST_02552,18,Female,Austin,Texas,34,Platinum
CUST_02553,57,Male,Austin,Texas,82,Platinum
CUST_02554,39,Male,San Francisco,California,37,Platinum
CUST_02555,24,Male,Seattle,Washington,37,Platinum
CUST_02556,41,Female,Dallas,Texas,37,Platinum
CUST_02557,18,Other,New York City,New York,53,Platinum
CUST_02558,35,Female,Boston,Massachusetts,46,Platinum
CUST_02559,38,Male,Chicago,Illinois,31,Platinum
CUST_02560,46,Male,San Francisco,California,37,Platinum
CUST_02561,22,Male,Chicago,Illinois,61,Platinum
CUST_02562,36,Female,Austin,Texas,75,Platinum
CUST_02563,23,Male,Los Angeles,California,13,Gold
CUST_02564,38,Female,Austin,Texas,16,Gold
CUST_02565,24,Male,New York City,New York,23,Gold
CUST_02566,30,Female,Dallas,Texas,58,Platinum
CUST_02567,23,Female,Chicago,Illinois,13,Gold
CUST_02568,42,Female,Dallas,Texas,30,Platinum
CUST_02569,45,Female,Denver,Colorado,87,Platinum
CUST_02570,32,Female,New York City,New York,55,Platinum
CUST_02571,35,Female,Boston,Massachusetts,21,Gold
CUST_02572,18,Female,Austin,Texas,144,Platinum
CUST_02573,31,Female,Atlanta,Georgia,41,Platinum
CUST_02574,34,Other,Austin,Texas,41,Platinum
CUST_02575,66,Female,Dallas,Texas,42,Platinum
CUST_02576,21,Female,Austin,Texas,15,Gold
CUST_02577,52,Female,Chicago,Illinois,98,Platinum
CUST_02578,46,Male,Atlanta,Georgia,90,Platinum
CUST_02579,38,Male,Denver,Colorado,23,Gold
CUST_02580,56,Female,Seattle,Washington,27,Platinum
CUST_02581,39,Female,Dallas,Texas,37,Platinum
CUST_02582,39,Female,Seattle,Washington,10,Silver
CUST_02583,34,Male,Boston,Massachusetts,41,Platinum
CUST_02584,49,Female,Denver,Colorado,91,Platinum
CUST_02585,48,Female,Austin,Texas,23,Gold
CUST_02586,27,Male,Austin,Texas,43,Platinum
CUST_02587,19,Female,Austin,Texas,15,Gold
CUST_02588,32,Female,Austin,Texas,24,Gold
CUST_02589,25,Male,Chicago,Illinois,17,Gold
CUST_02590,34,Female,Austin,Texas,28,Platinum
CUST_02591,49,Female,Austin,Texas,49,Platinum
CUST_02592,29,Male,Austin,Texas,79,Platinum
CUST_02593,34,Male,Dallas,Texas,22,Gold
CUST_02594,35,Other,Chicago,Illinois,18,Gold
CUST_02595,45,Male,New York City,New York,79,Platinum
CUST_02596,18,Male,Atlanta,Georgia,16,Gold
CUST_02597,27,Male,Austin,Texas,48,Platinum
CUST_02598,37,Female,Los Angeles,California,18,Gold
CUST_02599,49,Female,Chicago,Illinois,44,Platinum
CUST_02600,29,Female,Austin,Texas,24,Gold
CUST_02601,18,Male,San Francisco,California,18,Gold
CUST_02602,42,Female,Seattle,Washington,50,Platinum
CUST_02603,27,Male,Denver,Colorado,109,Platinum
CUST_02604,20,Male,Atlanta,Georgia,53,Platinum
CUST_02605,27,Male,Austin,Texas,57,Platinum
CUST_02606,32,Male,New York City,New York,41,Platinum
CUST_02607,27,Female,Austin,Texas,33,Platinum
CUST_02608,18,Female,Austin,Texas,33,Platinum
CUST_02609,45,Male,Austin,Texas,64,Platinum
CUST_02610,50,Female,Boston,Massachusetts,51,Platinum
CUST_02611,42,Female,Austin,Texas,44,Platinum
CUST_02612,21,Female,Denver,Colorado,68,Platinum
CUST_02613,32,Male,Chicago,Illinois,74,Platinum
CUST_02614,34,Female,Atlanta,Georgia,113,Platinum
CUST_02615,42,Male,Los Angeles,California,25,Platinum
CUST_02616,43,Female,Seattle,Washington,17,Gold
CUST_02617,26,Male,Los Angeles,California,54,Platinum
CUST_02618,35,Female,Dallas,Texas,13,Gold
CUST_02619,40,Male,Los Angeles,California,29,Platinum
CUST_02620,52,Male,Seattle,Washington,32,Platinum
CUST_02621,43,Female,Austin,Texas,55,Platinum
CUST_02622,44,Female,Denver,Colorado,23,Gold
CUST_02623,36,Female,San Francisco,California,65,Platinum
CUST_02624,51,Female,New York City,New York,34,Platinum
CUST_02625,39,Male,New York City,New York,39,Platinum
CUST_02626,24,Female,Chicago,Illinois,28,Platinum
CUST_02627,51,Male,Boston,Massachusetts,28,Platinum
CUST_02628,43,Male,Austin,Texas,131,Platinum
CUST_02629,29,Female,Seattle,Washington,28,Platinum
CUST_02630,29,Female,Seattle,Washington,46,Platinum
CUST_02631,38,Female,Los Angeles,California,40,Platinum
CUST_02632,40,Female,Boston,Massachusetts,19,Gold
CUST_02633,37,Female,Seattle,Washington,45,Platinum
CUST_02634,38,Male,Chicago,Illinois,22,Gold
CUST_02635,55,Male,Austin,Texas,49,Platinum
CUST_02636,47,Female,Chicago,Illinois,90,Platinum
CUST_02637,37,Male,Seattle,Washington,65,Platinum
CUST_02638,46,Male,Atlanta,Georgia,28,Platinum
CUST_02639,22,Male,Dallas,Texas,17,Gold
CUST_02640,39,Female,Austin,Texas,13,Gold
CUST_02641,56,Male,Chicago,Illinois,14,Gold
CUST_02642,32,Female,New York City,New York,49,Platinum
CUST_02643,24,Female,Austin,Texas,30,Platinum
CUST_02644,27,Male,Austin,Texas,37,Platinum
CUST_02645,21,Female,Austin,Texas,7,Silver
CUST_02646,25,Female,Dallas,Texas,38,Platinum
CUST_02647,30,Female,New York City,New York,26,Platinum
CUST_02648,18,Female,New York City,New York,135,Platinum
CUST_02649,35,Male,Boston,Massachusetts,24,Gold
CUST_02650,45,Female,New York City,New York,43,Platinum
CUST_02651,24,Male,Austin,Texas,24,Gold
CUST_02652,53,Female,New York City,New York,61,Platinum
CUST_02653,41,Female,Austin,Texas,64,Platinum
CUST_02654,47,Female,Austin,Texas,19,Gold
CUST_02655,27,Male,Austin,Texas,13,Gold
CUST_02656,45,Male,Chicago,Illinois,86,Platinum
CUST_02657,21,Male,Austin,Texas,25,Platinum
CUST_02658,45,Male,New York City,New York,55,Platinum
CUST_02659,37,Male,Atlanta,Georgia,39,Platinum
CUST_02660,41,Female,Denver,Colorado,44,Platinum
CUST_02661,20,Male,Boston,Massachusetts,31,Platinum
CUST_02662,24,Female,Denver,Colorado,23,Gold
CUST_02663,42,Male,New York City,New York,23,Gold
CUST_02664,23,Female,Seattle,Washington,10,Silver
CUST_02665,40,Female,Austin,Texas,10,Silver
CUST_02666,18,Female,Austin,Texas,51,Platinum
CUST_02667,45,Female,San Francisco,California,65,Platinum
CUST_02668,20,Male,Denver,Colorado,154,Platinum
CUST_02669,41,Female,Dallas,Texas,45,Platinum
CUST_02670,42,Male,Boston,Massachusetts,46,Platinum
CUST_02671,26,Male,New York City,New York,30,Platinum
CUST_02672,41,Female,Chicago,Illinois,34,Platinum
CUST_02673,38,Female,Denver,Colorado,52,Platinum
CUST_02674,28,Female,Los Angeles,California,47,Platinum
CUST_02675,22,Male,Dallas,Texas,31,Platinum
CUST_02676,18,Male,Boston,Massachusetts,39,Platinum
CUST_02677,39,Male,New York City,New York,15,Gold
CUST_02678,18,Male,Seattle,Washington,31,Platinum
CUST_02679,36,Male,New York City,New York,53,Platinum
CUST_02680,31,Male,Austin,Texas,23,Gold
CUST_02681,43,Male,Boston,Massachusetts,12,Gold
CUST_02682,31,Female,Austin,Texas,20,Gold
CUST_02683,31,Male,Los Angeles,California,15,Gold
CUST_02684,43,Female,Austin,Texas,36,Platinum
CUST_02685,39,Male,Dallas,Texas,35,Platinum
CUST_02686,38,Female,New York City,New York,34,Platinum
CUST_02687,40,Female,New York City,New York,24,Gold
CUST_02688,18,Male,Austin,Texas,31,Platinum
CUST_02689,44,Female,Chicago,Illinois,106,Platinum
CUST_02690,42,Male,New York City,New York,12,Gold
CUST_02691,22,Female,San Francisco,California,16,Gold
CUST_02692,32,Male,Austin,Texas,36,Platinum
CUST_02693,34,Other,Austin,Texas,38,Platinum
CUST_02694,33,Male,Austin,Texas,20,Gold
CUST_02695,39,Male,Denver,Colorado,47,Platinum
CUST_02696,52,Female,Dallas,Texas,28,Platinum
CUST_02697,47,Male,Atlanta,Georgia,89,Platinum
CUST_02698,19,Female,Austin,Texas,50,Platinum
CUST_02699,42,Male,Chicago,Illinois,20,Gold
CUST_02700,50,Female,Seattle,Washington,14,Gold
CUST_02701,39,Male,New York City,New York,99,Platinum
CUST_02702,48,Female,Denver,Colorado,20,Gold
CUST_02703,59,Female,Chicago,Illinois,23,Gold
CUST_02704,47,Male,Austin,Texas,20,Gold
CUST_02705,37,Male,Austin,Texas,36,Platinum
CUST_02706,47,Male,Austin,Texas,27,Platinum
CUST_02707,36,Female,San Francisco,California,64,Platinum
CUST_02708,35,Male,Austin,Texas,69,Platinum
CUST_02709,30,Male,Austin,Texas,15,Gold
CUST_02710,53,Male,New York City,New York,13,Gold
CUST_02711,25,Male,Austin,Texas,28,Platinum
CUST_02712,53,Female,Austin,Texas,23,Gold
CUST_02713,40,Female,Boston,Massachusetts,82,Platinum
CUST_02714,18,Female,Austin,Texas,114,Platinum
CUST_02715,39,Female,San Francisco,California,43,Platinum
CUST_02716,18,Female,New York City,New York,22,Gold
CUST_02717,42,Male,San Francisco,California,15,Gold
CUST_02718,45,Male,Chicago,Illinois,47,Platinum
CUST_02719,27,Female,Austin,Texas,42,Platinum
CUST_02720,36,Female,Dallas,Texas,21,Gold
CUST_02721,58,Female,Denver,Colorado,39,Platinum
CUST_02722,28,Male,Dallas,Texas,27,Platinum
CUST_02723,22,Male,Denver,Colorado,24,Gold
CUST_02724,52,Male,Los Angeles,California,27,Platinum
CUST_02725,58,Female,Seattle,Washington,54,Platinum
CUST_02726,35,Female,Los Angeles,California,20,Gold
CUST_02727,47,Female,Denver,Colorado,18,Gold
CUST_02728,51,Male,Denver,Colorado,28,Platinum
CUST_02729,26,Female,Seattle,Washington,30,Platinum
CUST_02730,29,Male,Atlanta,Georgia,40,Platinum
CUST_02731,49,Male,Los Angeles,California,64,Platinum
CUST_02732,55,Female,New York City,New York,47,Platinum
CUST_02733,41,Male,Dallas,Texas,34,Platinum
CUST_02734,24,Male,Austin,Texas,9,Silver
CUST_02735,58,Female,Chicago,Illinois,9,Silver
CUST_02736,28,Female,Austin,Texas,25,Platinum
CUST_02737,30,Male,New York City,New York,29,Platinum
CUST_02738,39,Female,Boston,Massachusetts,12,Gold
CUST_02739,53,Male,Austin,Texas,28,Platinum
CUST_02740,45,Female,San Francisco,California,32,Platinum
CUST_02741,39,Female,Chicago,Illinois,29,Platinum
CUST_02742,40,Female,Austin,Texas,105,Platinum
CUST_02743,35,Female,New York City,New York,68,Platinum
CUST_02744,41,Male,Chicago,Illinois,72,Platinum
CUST_02745,18,Male,Austin,Texas,47,Platinum
CUST_02746,31,Male,Dallas,Texas,17,Gold
CUST_02747,37,Male,Los Angeles,California,40,Platinum
CUST_02748,21,Female,Austin,Texas,44,Platinum
CUST_02749,39,Male,Austin,Texas,71,Platinum
CUST_02750,32,Male,Denver,Colorado,24,Gold
CUST_02751,56,Male,Seattle,Washington,11,Silver
CUST_02752,53,Female,New York City,New York,35,Platinum
CUST_02753,29,Male,Austin,Texas,46,Platinum
CUST_02754,33,Female,Chicago,Illinois,27,Platinum
CUST_02755,34,Male,Boston,Massachusetts,22,Gold
CUST_02756,29,Male,New York City,New York,25,Platinum
CUST_02757,37,Female,Denver,Colorado,33,Platinum
CUST_02758,25,Female,Los Angeles,California,52,Platinum
CUST_02759,21,Female,San Francisco,California,89,Platinum
CUST_02760,42,Female,Seattle,Washington,88,Platinum
CUST_02761,42,Male,Chicago,Illinois,56,Platinum
CUST_02762,25,Male,Los Angeles,California,18,Gold
CUST_02763,45,Female,San Francisco,California,35,Platinum
CUST_02764,27,Male,Atlanta,Georgia,26,Platinum
CUST_02765,38,Female,San Francisco,California,139,Platinum
CUST_02766,44,Female,Seattle,Washington,14,Gold
CUST_02767,34,Male,New York City,New York,70,Platinum
CUST_02768,40,Female,New York City,New York,135,Platinum
CUST_02769,28,Male,Dallas,Texas,51,Platinum
CUST_02770,32,Male,New York City,New York,19,Gold
CUST_02771,32,Male,Chicago,Illinois,30,Platinum
CUST_02772,26,Female,Austin,Texas,50,Platinum
CUST_02773,32,Male,Dallas,Texas,49,Platinum
CUST_02774,18,Female,Austin,Texas,15,Gold
CUST_02775,29,Female,Dallas,Texas,27,Platinum
CUST_02776,31,Female,Chicago,Illinois,11,Silver
CUST_02777,31,Female,Austin,Texas,27,Platinum
CUST_02778,32,Male,Chicago,Illinois,39,Platinum
CUST_02779,34,Male,New York City,New York,33,Platinum
CUST_02780,40,Male,New York City,New York,26,Platinum
CUST_02781,45,Female,New York City,New York,55,Platinum
CUST_02782,27,Other,Austin,Texas,23,Gold
CUST_02783,20,Female,Los Angeles,California,76,Platinum
CUST_02784,22,Female,Austin,Texas,59,Platinum
CUST_02785,29,Female,San Francisco,California,65,Platinum
CUST_02786,30,Male,New York City,New York,12,Gold
CUST_02787,25,Female,San Francisco,California,17,Gold
CUST_02788,19,Female,New York City,New York,35,Platinum
CUST_02789,29,Male,San Francisco,California,41,Platinum
CUST_02790,37,Female,Seattle,Washington,34,Platinum
CUST_02791,42,Male,San Francisco,California,123,Platinum
CUST_02792,28,Female,Austin,Texas,9,Silver
CUST_02793,30,Female,San Francisco,California,50,Platinum
CUST_02794,23,Female,New York City,New York,10,Silver
CUST_02795,34,Male,Austin,Texas,27,Platinum
CUST_02796,24,Female,Denver,Colorado,30,Platinum
CUST_02797,41,Female,Denver,Colorado,25,Platinum
CUST_02798,18,Male,Denver,Colorado,34,Platinum
CUST_02799,30,Female,Seattle,Washington,12,Gold
CUST_02800,38,Female,New York City,New York,23,Gold
CUST_02801,37,Female,New York City,New York,92,Platinum
CUST_02802,67,Male,Austin,Texas,47,Platinum
CUST_02803,39,Female,San Francisco,California,48,Platinum
CUST_02804,22,Female,Chicago,Illinois,114,Platinum
CUST_02805,33,Male,New York City,New York,39,Platinum
CUST_02806,18,Male,Seattle,Washington,70,Platinum
CUST_02807,34,Female,Chicago,Illinois,141,Platinum
CUST_02808,25,Female,Denver,Colorado,36,Platinum
CUST_02809,45,Female,Denver,Colorado,86,Platinum
CUST_02810,28,Male,San Francisco,California,12,Gold
CUST_02811,33,Male,San Francisco,California,48,Platinum
CUST_02812,27,Male,New York City,New York,41,Platinum
CUST_02813,55,Male,Austin,Texas,13,Gold
CUST_02814,31,Female,Austin,Texas,23,Gold
CUST_02815,56,Female,San Francisco,California,28,Platinum
CUST_02816,44,Female,Atlanta,Georgia,61,Platinum
CUST_02817,40,Male,Denver,Colorado,61,Platinum
CUST_02818,39,Female,Austin,Texas,43,Platinum
CUST_02819,39,Male,Seattle,Washington,12,Gold
CUST_02820,18,Male,Dallas,Texas,14,Gold
CUST_02821,31,Female,Atlanta,Georgia,28,Platinum
CUST_02822,45,Female,Chicago,Illinois,11,Silver
CUST_02823,34,Female,Atlanta,Georgia,10,Silver
CUST_02824,18,Male,Austin,Texas,109,Platinum
CUST_02825,34,Female,Austin,Texas,74,Platinum
CUST_02826,55,Female,Austin,Texas,38,Platinum
CUST_02827,49,Female,Seattle,Washington,101,Platinum
CUST_02828,34,Male,Austin,Texas,70,Platinum
CUST_02829,46,Female,Denver,Colorado,10,Silver
CUST_02830,30,Female,Denver,Colorado,47,Platinum
CUST_02831,18,Female,New York City,New York,85,Platinum
CUST_02832,23,Male,Atlanta,Georgia,14,Gold
CUST_02833,53,Male,Austin,Texas,35,Platinum
CUST_02834,31,Male,New York City,New York,69,Platinum
CUST_02835,32,Male,Seattle,Washington,25,Platinum
CUST_02836,31,Female,Austin,Texas,39,Platinum
CUST_02837,57,Male,San Francisco,California,121,Platinum
CUST_02838,54,Male,Dallas,Texas,27,Platinum
CUST_02839,61,Male,Boston,Massachusetts,23,Gold
CUST_02840,33,Male,Atlanta,Georgia,24,Gold
CUST_02841,38,Male,New York City,New York,29,Platinum
CUST_02842,18,Female,Chicago,Illinois,12,Gold
CUST_02843,52,Female,Austin,Texas,28,Platinum
CUST_02844,20,Male,New York City,New York,43,Platinum
CUST_02845,37,Male,Austin,Texas,31,Platinum
CUST_02846,21,Male,New York City,New York,20,Gold
CUST_02847,27,Male,Atlanta,Georgia,111,Platinum
CUST_02848,24,Female,New York City,New York,42,Platinum
CUST_02849,27,Female,Chicago,Illinois,39,Platinum
CUST_02850,28,Female,Denver,Colorado,107,Platinum
CUST_02851,28,Female,Denver,Colorado,31,Platinum
CUST_02852,45,Male,Los Angeles,California,23,Gold
CUST_02853,21,Female,New York City,New York,21,Gold
CUST_02854,37,Female,San Francisco,California,59,Platinum
CUST_02855,49,Female,Denver,Colorado,22,Gold
CUST_02856,28,Male,Austin,Texas,29,Platinum
CUST_02857,26,Female,Denver,Colorado,123,Platinum
CUST_02858,32,Female,Dallas,Texas,12,Gold
CUST_02859,49,Female,Austin,Texas,71,Platinum
CUST_02860,37,Male,Austin,Texas,136,Platinum
CUST_02861,28,Female,Austin,Texas,15,Gold
CUST_02862,40,Female,Seattle,Washington,39,Platinum
CUST_02863,21,Female,Seattle,Washington,22,Gold
CUST_02864,43,Female,Chicago,Illinois,57,Platinum
CUST_02865,39,Female,Denver,Colorado,68,Platinum
CUST_02866,31,Male,Atlanta,Georgia,83,Platinum
CUST_02867,24,Female,Seattle,Washington,108,Platinum
CUST_02868,24,Male,Dallas,Texas,61,Platinum
CUST_02869,41,Female,Dallas,Texas,9,Silver
CUST_02870,49,Male,San Francisco,California,93,Platinum
CUST_02871,27,Female,Denver,Colorado,74,Platinum
CUST_02872,40,Female,Atlanta,Georgia,55,Platinum
CUST_02873,18,Female,Boston,Massachusetts,54,Platinum
CUST_02874,27,Female,Austin,Texas,12,Gold
CUST_02875,34,Female,Austin,Texas,12,Gold
CUST_02876,24,Female,Boston,Massachusetts,17,Gold
CUST_02877,23,Male,New York City,New York,43,Platinum
CUST_02878,26,Male,Atlanta,Georgia,54,Platinum
CUST_02879,38,Male,New York City,New York,33,Platinum
CUST_02880,32,Male,Austin,Texas,102,Platinum
CUST_02881,18,Female,Austin,Texas,75,Platinum
CUST_02882,18,Female,Austin,Texas,30,Platinum
CUST_02883,27,Female,Austin,Texas,10,Silver
CUST_02884,40,Male,Denver,Colorado,121,Platinum
CUST_02885,18,Male,Seattle,Washington,8,Silver
CUST_02886,29,Female,Los Angeles,California,60,Platinum
CUST_02887,28,Female,Denver,Colorado,26,Platinum
CUST_02888,51,Male,Denver,Colorado,10,Silver
CUST_02889,30,Female,Chicago,Illinois,49,Platinum
CUST_02890,39,Female,Chicago,Illinois,81,Platinum
CUST_02891,36,Male,Denver,Colorado,36,Platinum
CUST_02892,18,Female,Austin,Texas,29,Platinum
CUST_02893,44,Male,Austin,Texas,44,Platinum
CUST_02894,37,Female,Austin,Texas,47,Platinum
CUST_02895,41,Male,Austin,Texas,67,Platinum
CUST_02896,75,Male,Seattle,Washington,51,Platinum
CUST_02897,18,Female,Austin,Texas,90,Platinum
CUST_02898,55,Male,Atlanta,Georgia,47,Platinum
CUST_02899,31,Female,Boston,Massachusetts,27,Platinum
CUST_02900,38,Male,Los Angeles,California,71,Platinum
CUST_02901,34,Male,Boston,Massachusetts,22,Gold
CUST_02902,29,Male,New York City,New York,45,Platinum
CUST_02903,28,Female,Denver,Colorado,58,Platinum
CUST_02904,38,Female,Austin,Texas,51,Platinum
CUST_02905,18,Male,Dallas,Texas,70,Platinum
CUST_02906,44,Female,Atlanta,Georgia,33,Platinum
CUST_02907,30,Female,Atlanta,Georgia,24,Gold
CUST_02908,21,Female,Denver,Colorado,13,Gold
CUST_02909,29,Female,Seattle,Washington,84,Platinum
CUST_02910,50,Female,Austin,Texas,25,Platinum
CUST_02911,28,Female,Austin,Texas,25,Platinum
CUST_02912,39,Male,Seattle,Washington,59,Platinum
CUST_02913,26,Male,Denver,Colorado,51,Platinum
CUST_02914,44,Male,Los Angeles,California,43,Platinum
CUST_02915,43,Male,Austin,Texas,57,Platinum
CUST_02916,57,Female,Atlanta,Georgia,17,Gold
CUST_02917,32,Male,Denver,Colorado,19,Gold
CUST_02918,43,Male,Dallas,Texas,32,Platinum
CUST_02919,36,Female,Dallas,Texas,97,Platinum
CUST_02920,50,Male,Boston,Massachusetts,49,Platinum
CUST_02921,26,Male,New York City,New York,21,Gold
CUST_02922,43,Male,Boston,Massachusetts,80,Platinum
CUST_02923,32,Female,Austin,Texas,86,Platinum
CUST_02924,34,Male,Austin,Texas,16,Gold
CUST_02925,36,Male,Denver,Colorado,27,Platinum
CUST_02926,38,Female,Dallas,Texas,13,Gold
CUST_02927,33,Female,Denver,Colorado,68,Platinum
CUST_02928,37,Female,Dallas,Texas,141,Platinum
CUST_02929,53,Female,Seattle,Washington,31,Platinum
CUST_02930,46,Male,Austin,Texas,35,Platinum
CUST_02931,45,Male,Boston,Massachusetts,12,Gold
CUST_02932,29,Male,Austin,Texas,13,Gold
CUST_02933,24,Male,Atlanta,Georgia,13,Gold
CUST_02934,46,Male,New York City,New York,42,Platinum
CUST_02935,45,Male,Denver,Colorado,11,Silver
CUST_02936,52,Female,Denver,Colorado,18,Gold
CUST_02937,27,Female,Austin,Texas,25,Platinum
CUST_02938,32,Male,New York City,New York,32,Platinum
CUST_02939,18,Female,Austin,Texas,44,Platinum
CUST_02940,30,Male,Austin,Texas,25,Platinum
CUST_02941,46,Male,Austin,Texas,19,Gold
CUST_02942,29,Female,Denver,Colorado,11,Silver
CUST_02943,42,Male,Dallas,Texas,22,Gold
CUST_02944,32,Male,Chicago,Illinois,29,Platinum
CUST_02945,38,Male,Atlanta,Georgia,51,Platinum
CUST_02946,21,Female,San Francisco,California,14,Gold
CUST_02947,36,Female,San Francisco,California,30,Platinum
CUST_02948,18,Male,San Francisco,California,48,Platinum
CUST_02949,32,Female,Denver,Colorado,89,Platinum
CUST_02950,18,Female,San Francisco,California,20,Gold
CUST_02951,49,Female,Austin,Texas,26,Platinum
CUST_02952,44,Female,Atlanta,Georgia,41,Platinum
CUST_02953,40,Male,Seattle,Washington,29,Platinum
CUST_02954,53,Male,Austin,Texas,45,Platinum
CUST_02955,23,Female,Seattle,Washington,100,Platinum
